# RAW EXPERIMENTAL DATA - METHODOLOGY
# This file contains raw experimental data consolidated from individual runs
# 
# Data Details:
# - Experiment: exp4_guidance_scale
# - Total runs: 64
# - Data source: Individual experiment runs with metrics calculated per run
# - Metrics included: Fidelity, diversity, cross-consistency
# - Statistics: Mean and standard deviation calculated per run
# 
# Each row represents one experimental run with its calculated metrics
# Raw data before any averaging or statistical aggregation
#
# Generated by: consolidate_experiments.py
# Date: 2025-09-18 16:50:41
#
experiment,run_id,last_step,n_samples,prompt,seed,guidance_scale,fidelity_mean,fidelity_std,diversity_mean,diversity_std,cross_consistency_mean,cross_consistency_std,cfg_H,cfg_W,cfg_adaptive_lambda,cfg_anneal_timestep,cfg_batch_size,cfg_best_step,cfg_cosine_beta,cfg_cosine_eps_shift,cfg_densification_interval,cfg_densify_grad_threshold,cfg_density_end_iter,cfg_density_start_iter,cfg_density_thresh,cfg_efficiency_interval,cfg_elevation,cfg_enable_lpips,cfg_eval_H,cfg_eval_W,cfg_eval_radius,cfg_feature_extractor_model_name,cfg_feature_layer,cfg_feature_lr,cfg_force_cuda_rast,cfg_force_same_noise,cfg_force_same_t,cfg_fovy,cfg_geom_lr,cfg_gui,cfg_guidance_scale,cfg_horizontal,cfg_imagedream,cfg_input,cfg_invert_bg_prob,cfg_iters,cfg_iters_refine,cfg_kernel_type,cfg_lambda_repulsion,cfg_lambda_sd,cfg_lambda_zero123,cfg_load,cfg_losses_interval,cfg_max_ver,cfg_mesh,cfg_mesh_format,cfg_metrics,cfg_min_ver,cfg_multi_view_type,cfg_mvdream,cfg_negative_prompt,cfg_num_particles,cfg_num_pts,cfg_num_views,cfg_opacity_lr,cfg_opacity_reset_interval,cfg_outdir,cfg_percent_dense,cfg_position_lr_delay_mult,cfg_position_lr_final,cfg_position_lr_init,cfg_position_lr_max_steps,cfg_prompt,cfg_quantitative_metrics_interval,cfg_radius,cfg_rbf_beta,cfg_ref_size,cfg_rep_ratio_target,cfg_repulsion_type,cfg_rotation_lr,cfg_save_features,cfg_save_features_interval,cfg_save_iid,cfg_save_model,cfg_save_path,cfg_save_rendered_images,cfg_save_rendered_images_interval,cfg_scaling_lr,cfg_schedule_iters,cfg_seed,cfg_sh_degree,cfg_stable_zero123,cfg_texture_lr,cfg_train_geo,cfg_video_snapshot,cfg_visualize,cfg_visualize_fixed_viewpoint,cfg_visualize_fixed_viewpoint_interval,cfg_visualize_graph,cfg_visualize_graph_interval,cfg_visualize_multi_viewpoints,cfg_visualize_multi_viewpoints_interval,cfg_warmup_rgb_loss
exp4_guidance_scale,TUL__S42__guidance_scale_50,1000,1,a photo of a tulip,42,50,0.369703471660614,0.0110512869432568,0.2538564503192901,0.0141219506040215,0.8435712456703186,0.0368380323052406,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,TUL__S42__guidance_scale_70,1000,1,a photo of a tulip,42,70,0.3733752369880676,0.0119638992473483,0.2464564442634582,0.0132013540714979,0.8456423282623291,0.0184089858084917,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,TUL__S456__guidance_scale_100,1000,1,a photo of a tulip,456,100,0.3788067698478699,0.0061184507794678,0.2218951135873794,0.014285072684288,0.8551814556121826,0.0197754520922899,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,TUL__S456__guidance_scale_30,1000,1,a photo of a tulip,456,30,0.3862704038619995,0.0068846768699586,0.2552980184555053,0.0146778589114546,0.8471081852912903,0.0151889296248555,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,TUL__S456__guidance_scale_50,1000,1,a photo of a tulip,456,50,0.3802505135536194,0.0089987488463521,0.2435963451862335,0.0077894842252135,0.8466823101043701,0.0240868460386991,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,TUL__S456__guidance_scale_70,1000,1,a photo of a tulip,456,70,0.3807322382926941,0.0086946347728371,0.2405329793691635,0.0082776863127946,0.8546282052993774,0.0173652358353137,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,TUL__S789__guidance_scale_100,1000,1,a photo of a tulip,789,100,0.3844768106937408,0.0065034036524593,0.2151046097278595,0.011850724928081,0.8500741720199585,0.016724307090044,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,TUL__S789__guidance_scale_30,1000,1,a photo of a tulip,789,30,0.3810487985610962,0.013920759782195,0.2682202458381653,0.0203834995627403,0.8439456820487976,0.0256458930671215,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,TUL__S789__guidance_scale_50,1000,1,a photo of a tulip,789,50,0.3829957842826843,0.0096019692718982,0.2638722658157348,0.0220994371920824,0.8522838354110718,0.0212302524596452,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,TUL__S789__guidance_scale_70,1000,1,a photo of a tulip,789,70,0.3862455487251282,0.0106441043317317,0.2448791563510894,0.0086964908987283,0.8366258144378662,0.0176411271095275,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
